lat_present,long_present,long_clim,lat_clim,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,dist_clim_join,class
24.365938,120.8059289,120.8125,24.35417,20.24683,6.385666,34.33154,442.4319,29.008,10.408,18.6,25.18933,18.63533,25.18933,14.508,2277,428,19,78.39579,1183,93,1183,179,1468.1058689696754,present
24.79117066,121.2007689,121.1875,24.77083,20.68033,6.153333,31.49741,487.1613,30.292,10.756,19.536,26.28733,16.08133,26.28733,14.52333,2254,324,58,49.75518,900,209,900,295,2628.7053219831823,present
24.96955411,121.4695387,121.4792,24.97917,21.39433,6.142667,31.40422,492.735,31.388,11.828,19.56,27.176,16.788,27.176,15.25533,2811,336,134,32.2211,942,430,942,458,1446.2472742303285,present
32.76304115,131.2998043,131.3125,32.77083,11.78317,7.326333,25.45988,792.5089,25.804,-2.972,28.776,20.95533,4.308667,21.37333,1.906,2643,484,65,64.21207,1262,229,1065,248,1469.4295699770373,present
23.60285154,120.6293382,120.6458,23.60417,20.2695,5.959667,36.04928,382.2523,27.76,11.228,16.532,24.39067,16.362,24.39067,15.10867,2581,518,20,91.32877,1471,82,1471,126,1683.7231602486781,present
23.70379145,120.7542605,120.7708,23.6875,17.79667,5.67,36.59953,350.8105,24.772,9.28,15.492,21.54667,14.16267,21.54667,13.00533,2379,440,25,84.20752,1283,92,1283,144,2473.395102941451,present
23.45597,120.68312,120.6875,23.4375,18.54283,5.839667,37.66555,346.1368,25.408,9.904,15.504,22.20933,14.93333,22.20933,13.79867,2412,489,22,90.13585,1352,71,1352,109,2101.8135410817436,present
23.55685556,120.5992111,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,807.7716944935239,present
23.58988444,120.6327386,120.6458,23.60417,20.2695,5.959667,36.04928,382.2523,27.76,11.228,16.532,24.39067,16.362,24.39067,15.10867,2581,518,20,91.32877,1471,82,1471,126,2072.347110577969,present
23.56417609,120.6403678,120.6458,23.5625,19.91783,5.928333,36.388,374.0821,27.252,10.96,16.292,23.928,16.07667,23.928,14.84333,2560,517,20,91.3871,1453,78,1453,121,584.1943746672179,present
24.23939542,120.9097607,120.8958,24.22917,18.6195,6.177001,36.27555,392.9303,26.488,9.46,17.028,22.964,14.70533,22.964,13.42867,2575,511,27,80.34531,1358,116,1358,190,1815.6552445574184,present
23.5461725,120.5981372,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,1917.8298141521586,present
23.54397306,120.5987181,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,2134.5375155557767,present
23.54272361,120.5976375,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,2298.5243834962157,present
23.54149,120.5984428,120.6042,23.52083,20.8815,6.121666,36.24862,390.9537,28.504,11.616,16.888,25.08733,16.87733,25.08733,15.59533,2568,533,20,93.6102,1495,77,1495,116,2371.080586599652,present
23.88556939,120.9903753,120.9792,23.89583,19.3275,6.120333,37.23737,371.6292,26.896,10.46,16.436,23.37733,15.53267,23.37733,14.32733,2451,469,30,79.02353,1258,117,1258,175,1610.1528084120412,present
23.87859274,120.9710582,120.9792,23.89583,19.3275,6.120333,37.23737,371.6292,26.896,10.46,16.436,23.37733,15.53267,23.37733,14.32733,2451,469,30,79.02353,1258,117,1258,175,2087.80831953378,present
39.70274127,141.1543303,141.1458,39.6875,10.415,9.508,27.58181,934.4464,28.376,-6.096,34.472,21.744,-0.8899999,21.744,-0.8899999,1316,176,62,36.26008,513,210,513,210,1845.226501279115,present
23.92483765,121.0287224,121.0208,23.9375,18.3315,6.143,38.34582,354.4697,25.672,9.652,16.02,21.56133,14.71133,22.19933,13.56733,2328,420,33,72.97891,1114,127,1111,188,1621.9680732982729,present
23.9399358,120.8391855,120.8542,23.9375,19.81933,6.066667,36.53738,378.5537,27.428,10.824,16.604,23.958,15.99333,23.958,14.76067,2499,499,24,83.7029,1343,105,1343,169,1549.7738407973252,present
23.95545775,121.0804985,121.0625,23.9375,18.0715,5.985667,37.33574,359.6694,25.412,9.38,16.032,21.34067,14.37267,21.98467,13.222,2292,401,36,70.69289,1078,131,1067,189,2707.9093997584805,present
23.95548889,121.0804556,121.0625,23.9375,18.0715,5.985667,37.33574,359.6694,25.412,9.38,16.032,21.34067,14.37267,21.98467,13.222,2292,401,36,70.69289,1078,131,1067,189,2707.5235093691317,present
23.50757306,120.6170686,120.6042,23.52083,20.8815,6.121666,36.24862,390.9537,28.504,11.616,16.888,25.08733,16.87733,25.08733,15.59533,2568,533,20,93.6102,1495,77,1495,116,1973.472268428602,present
24.01983969,121.0086615,121.0208,24.02083,16.61817,5.877,37.54792,349.9049,23.716,8.064,15.652,20.44933,13.06867,20.44933,11.918,2412,405,38,68.98537,1120,141,1120,207,1237.7616061339343,present
24.243158,120.934395,120.9375,24.22917,15.27267,5.771334,36.09791,365.3145,22.5,6.512,15.988,19.292,11.59267,19.292,10.39133,2579,422,40,70.25375,1239,147,1239,220,1586.9373119175677,present
32.72522723,133.0176916,133.0208,32.72917,16.83155,6.163095,25.17017,669.1862,28.67143,4.185714,24.48571,21.92857,8.585714,25.11905,8.585714,2399,347,64,50.7116,949,245,801,245,526.0756795052092,present
32.83944617,132.9544157,132.9375,32.85417,16.6684,6.897916,26.24445,709.3837,29.325,3.041667,26.28333,22.22153,7.863194,25.42986,7.863194,2299,332,61,51.20947,910,235,772,235,2275.4288552153134,present
32.83986734,132.9539554,132.9375,32.85417,16.6684,6.897916,26.24445,709.3837,29.325,3.041667,26.28333,22.22153,7.863194,25.42986,7.863194,2299,332,61,51.20947,910,235,772,235,2211.8680157645263,present
32.77293563,132.9605245,132.9792,32.77083,16.87656,6.564236,25.76736,690.4073,29.11667,3.641667,25.475,22.19931,8.300694,25.39653,8.300694,2352,339,64,50.66997,928,242,785,242,1761.7177814472298,present
33.60504006,132.8566255,132.8542,33.60417,12.443,7.251333,24.86058,811.8613,26.896,-2.272,29.168,19.174,4.788,22.35133,2.396667,2120,331,65,52.4556,877,221,758,221,244.57779622347095,present
33.60534499,132.856839,132.8542,33.60417,12.443,7.251333,24.86058,811.8613,26.896,-2.272,29.168,19.174,4.788,22.35133,2.396667,2120,331,65,52.4556,877,221,758,221,277.13247797276466,present
33.60558935,132.8565411,132.8542,33.60417,12.443,7.251333,24.86058,811.8613,26.896,-2.272,29.168,19.174,4.788,22.35133,2.396667,2120,331,65,52.4556,877,221,758,221,268.1720248821268,present
23.93509428,120.8375641,120.8542,23.9375,19.81933,6.066667,36.53738,378.5537,27.428,10.824,16.604,23.958,15.99333,23.958,14.76067,2499,499,24,83.7029,1343,105,1343,169,1711.7682233497123,present
33.74139295,132.8326047,132.8125,33.72917,15.0005,7.980333,26.66511,811.3965,30.032,0.104,29.928,21.75267,5.042,24.968,5.042,1781,280,58,49.00144,705,195,609,195,2302.9326388686745,present
23.47189232,120.7141045,120.7292,23.47917,16.11617,5.887667,38.78568,330.321,22.744,7.564,15.18,19.62133,12.65067,19.62133,11.56,2239,446,28,83.51504,1206,89,1206,124,1739.3307841266578,present
22.27571094,120.9666033,120.8958,22.27083,24.0425,4.861666,36.94275,303.0083,30.23,17.07,13.16,27.37167,19.96167,27.37167,19.96167,2401,498,45,84.76236,1296,149,1296,149,7305.726674168085,present
24.01051357,121.1162701,121.1042,24.02083,17.54233,5.984,36.97479,364.1896,24.956,8.772,16.184,20.84,13.82333,21.516,12.64733,2321,392,41,66.62327,1064,148,1038,208,1678.9501769261972,present
23.99805012,121.1216031,121.1042,23.97917,17.763,6.107333,37.75552,359.398,25.164,8.988,16.176,21.02267,14.072,21.682,12.92467,2289,386,40,67.1867,1053,143,1021,201,2744.6608761185394,present
23.98822049,121.1169257,121.1042,23.97917,17.763,6.107333,37.75552,359.398,25.164,8.988,16.176,21.02267,14.072,21.682,12.92467,2289,386,40,67.1867,1053,143,1021,201,1638.3733228067033,present
24.90735278,121.3177444,121.3125,24.89583,20.875,6.113334,31.09529,494.2139,30.76,11.1,19.66,26.60467,16.24667,26.60467,14.656,2363,307,91,36.87223,825,300,825,367,1386.159668052306,present
24.83096596,121.1072198,121.1042,24.8125,21.04417,6.287667,31.56459,497.2801,30.956,11.036,19.92,25.536,16.404,26.79067,14.8,2001,284,57,45.50554,738,203,728,290,2075.8154233571713,present
23.989294,121.1002593,121.1042,23.97917,17.763,6.107333,37.75552,359.398,25.164,8.988,16.176,21.02267,14.072,21.682,12.92467,2289,386,40,67.1867,1053,143,1021,201,1194.8080515154609,present
23.97625359,121.1304845,121.1458,23.97917,16.7005,6.133,38.19756,354.5152,24.004,7.948,16.056,19.91667,13.058,20.572,11.92067,2293,350,46,62.09726,1007,158,976,216,1589.4756020567156,present
23.95340496,121.1781877,121.1875,23.9375,15.1685,5.989,37.49687,355.5204,22.376,6.404,15.972,18.38067,11.48933,19.03467,10.34533,2268,324,51,58.1889,949,166,934,221,2005.8333939965548,present
23.47444444,120.7019444,120.6875,23.47917,17.81167,5.788667,37.96345,338.4329,24.532,9.284,15.248,21.40267,14.292,21.40267,13.174,2357,465,24,88.06736,1310,77,1310,116,1564.095328618019,present
23.69536667,120.7551806,120.7708,23.6875,17.79667,5.67,36.59953,350.8105,24.772,9.28,15.492,21.54667,14.16267,21.54667,13.00533,2379,440,25,84.20752,1283,92,1283,144,1815.1066112855656,present
23.4744492,120.7022191,120.6875,23.47917,17.81167,5.788667,37.96345,338.4329,24.532,9.284,15.248,21.40267,14.292,21.40267,13.174,2357,465,24,88.06736,1310,77,1310,116,1590.3367822885346,present
28.25992481,129.4081575,129.3958,28.27083,20.78317,4.925,26.21354,513.9598,30.204,11.416,18.788,22.01867,14.49133,27.058,14.49133,2563,389,131,34.12486,943,433,639,433,1713.2155364243952,present
34.43574166,132.9186379,132.9375,34.4375,15.17917,8.033,26.52906,824.8009,30.804,0.524,30.28,22.01067,5.221334,25.408,5.221334,1568,256,44,52.20237,630,165,565,165,1740.8249834240523,present
24.47553833,120.8570833,120.8542,24.47917,20.35017,6.211,32.67572,464.4441,29.472,10.464,19.008,25.59867,18.612,25.59867,14.36267,2209,381,23,72.26974,1090,108,1090,197,498.21360819727465,present
23.92238667,120.8855589,120.8958,23.9375,20.11017,6.211,36.84742,383.2351,27.868,11.012,16.856,24.31333,16.24,24.31333,15.002,2508,500,25,83.31787,1342,106,1342,167,1976.7607671811488,present
37.4138,127.5183,127.5208,37.39583,10.9835,10.155,27.03098,1030.151,28.448,-9.12,37.568,22.60867,-2.263333,23.20667,-2.263333,1286,345,22,94.49798,756,74,742,74,2010.3376486091558,present
23.96358787,121.5459642,121.5625,23.97917,22.46967,6.006666,35.37495,400.5022,30.792,13.812,16.98,25.718,17.312,27.07533,17.312,2179,342,73,52.72968,933,242,698,242,2413.4721426657675,present
23.56011332,120.6080154,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,470.8090417585644,present
23.5562084,120.599018,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,876.5893306040481,present
23.55640361,120.5990524,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,857.2145135377823,present
30.26754388,119.3479577,119.3542,30.27083,15.09733,7.898667,25.29678,855.4905,30.516,-0.708,31.224,23.09333,6.397333,25.356,4.289333,1399,224,37,48.28729,556,144,518,168,702.0649398439324,present
25.15644375,121.4994434,121.4792,25.14583,20.65617,5.765667,29.64658,500.631,30.548,11.1,19.448,24.812,16.02133,26.52133,14.428,2916,366,172,24.86127,977,557,792,567,2354.669235564539,present
25.15639518,121.5001858,121.5208,25.14583,19.88067,5.608,29.35511,490.2167,29.552,10.448,19.104,23.924,15.294,25.636,13.76467,3005,381,175,25.93678,1015,555,851,572,2384.3728315827743,present
31.84019186,117.1772519,117.1875,31.85417,15.955,8.566667,26.20096,916.2938,31.668,-1.028,32.696,26.90867,4.354667,26.90867,4.354667,1118,181,27,54.01966,492,105,492,105,1831.07782636283,present
35.67572833,139.6978967,139.6875,35.6875,15.59733,8.120667,27.15579,782.3287,30.58,0.676,29.904,22.616,6.077333,25.20867,6.077333,1485,207,42,45.05361,544,147,534,147,1610.9422106406153,present
23.60474586,113.7628937,113.7708,23.60417,19.10133,7.616,32.58042,577.525,29.648,6.272,23.376,22.206,13.08667,25.47867,11.48533,1858,314,34,66.82533,842,115,782,169,808.1250008215012,present
23.564899,120.931945,120.9375,23.5625,14.61367,6.159333,39.5844,334.682,21.456,5.896,15.56,18.176,11.082,18.176,9.990666,2350,436,43,71.32509,1134,131,1134,172,625.8769032553648,present
23.57646167,120.6191867,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,2177.883179881062,present
35.69057933,127.9319555,127.9375,35.6875,11.69817,10.89367,30.38849,949.3758,28.58,-7.268,35.848,23.098,-0.3673334,23.098,-0.3673334,1300,289,21,84.22523,727,83,727,83,606.6111517602408,present
24.95839839,121.3604059,121.3542,24.97917,21.0525,6.310333,31.8575,494.5339,31.084,11.276,19.808,26.82,16.45267,26.82,14.87467,2503,303,112,31.44729,819,364,819,416,2392.9146854161613,present
23.60680667,120.69363,120.6875,23.60417,18.68833,5.856,37.20457,355.9822,25.732,9.992,15.74,22.49667,15.00867,22.49667,13.842,2447,478,21,88.42387,1360,81,1360,128,689.9776137646763,present
23.97948473,121.1349148,121.1458,23.97917,16.7005,6.133,38.19756,354.5152,24.004,7.948,16.056,19.91667,13.058,20.572,11.92067,2293,350,46,62.09726,1007,158,976,216,1106.4673934403536,present
25.12171686,121.4892582,121.4792,25.10417,21.49733,5.984,30.41887,503.4771,31.536,11.864,19.672,25.66733,16.866,27.41067,15.25667,2774,342,156,25.2639,919,511,773,521,2198.2805021250274,present
23.72904619,120.7864701,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1595.186510799184,present
23.5980889,120.6179888,120.6042,23.60417,20.8725,6.303667,36.50491,398.3363,28.696,11.428,17.268,25.184,16.8,25.184,15.50733,2508,510,19,92.15329,1449,80,1449,123,1559.2445472448537,present
23.4604829,120.7541593,120.7708,23.47917,15.84483,5.875667,38.263,336.9713,22.548,7.192,15.356,19.40267,12.28667,19.40267,11.17467,2201,433,29,82.22771,1171,91,1171,125,2682.997457715494,present
23.56422795,120.5999064,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,477.9403988435053,present
35.67423367,139.7009379,139.6875,35.6875,15.59733,8.120667,27.15579,782.3287,30.58,0.676,29.904,22.616,6.077333,25.20867,6.077333,1485,207,42,45.05361,544,147,534,147,1910.2874685677812,present
35.67432105,139.700895,139.6875,35.6875,15.59733,8.120667,27.15579,782.3287,30.58,0.676,29.904,22.616,6.077333,25.20867,6.077333,1485,207,42,45.05361,544,147,534,147,1900.324829165696,present
39.73073397,118.43539,118.4375,39.72917,11.465,11.44,27.87524,1124.993,30.1,-10.94,41.04,24.58467,-3.109333,24.58467,-3.109333,632,202,5,124.5684,452,18,452,18,250.60211500353427,present
35.53861111,128.4016667,128.3958,35.52083,12.97267,10.33333,29.54407,920.0869,29.308,-5.668,34.976,23.878,1.231333,23.878,1.231333,1234,256,16,81.18794,675,73,675,73,2047.2033981938716,present
37.48222222,130.8986111,130.8958,37.47917,12.02194,6.320556,22.56267,804.0298,26.08,-1.933333,28.01333,21.68778,5.63,21.68778,2.068889,1274,156,72,26.61033,444,232,444,298,420.37551489548093,present
23.98256234,121.1035117,121.1042,23.97917,17.763,6.107333,37.75552,359.398,25.164,8.988,16.176,21.02267,14.072,21.682,12.92467,2289,386,40,67.1867,1053,143,1021,201,383.6381166855913,present
35.2252655,139.0894318,139.1042,35.22917,14.15433,7.908,28.22673,717.644,28.236,0.22,28.016,20.80333,5.594,23.09467,5.561333,1727,225,53,43.30061,623,185,617,258,1409.9337575659106,present
23.06729437,120.619284,120.6042,23.0625,21.4095,6.003666,37.79694,357.5465,28.38,12.496,15.884,25.18,17.65867,25.18,16.48867,3022,681,21,100.5309,1825,68,1825,90,1632.675954286629,present
23.26221693,120.8259031,120.8125,23.27083,17.5725,6.013667,39.54279,328.4296,24.272,9.064,15.208,21.04933,14.10467,21.04933,13.032,2264,447,25,85.3696,1221,88,1221,113,1670.8790691529564,present
23.66413587,120.7536425,120.7708,23.64583,15.84067,5.714,37.31714,342.6503,22.58,7.268,15.312,19.494,12.25067,19.494,11.12533,2289,424,30,80.45351,1206,97,1206,142,2682.758715405696,present
25.00584802,121.4358226,121.4375,25.02083,21.93233,6.641334,32.87789,500.0546,32.236,12.036,20.2,26.024,17.25933,27.798,15.71533,2578,303,126,29.16935,823,409,807,436,1674.4728574659698,present
25.16905388,121.5374434,121.5208,25.1875,18.189,5.312,28.84448,473.0114,27.416,9.0,18.416,22.08267,13.74133,23.73933,12.264,2992,398,164,31.94437,1062,508,938,520,2648.040631855151,present
36.43072049,127.401868,127.3958,36.4375,12.218,10.84867,29.26693,999.2971,29.756,-7.312,37.068,24.15267,-0.5179999,24.15267,-0.5179999,1306,303,29,86.32928,735,93,735,93,928.9615824813482,present
24.94794609,121.5001505,121.5208,24.9375,20.877,5.729333,30.24991,482.0816,30.532,11.592,18.94,26.378,16.36333,26.52067,14.85333,3034,379,148,34.1579,1054,465,1046,487,2384.0640717609986,present
24.95011418,121.5007368,121.5208,24.9375,20.877,5.729333,30.24991,482.0816,30.532,11.592,18.94,26.378,16.36333,26.52067,14.85333,3034,379,148,34.1579,1054,465,1046,487,2461.5477698386458,present
41.804778,123.432968,123.4375,41.8125,8.5845,10.77233,23.6049,1290.173,29.252,-16.384,45.636,23.64933,-8.270667,23.64933,-8.270667,686,173,5,98.19241,418,21,418,21,937.2119644541295,present
36.71586028,126.984985,126.9792,36.72917,11.36533,10.046,27.34052,1006.527,28.788,-7.956,36.744,22.94133,-1.459333,23.378,-1.459333,1278,302,28,84.91004,710,91,701,91,1567.2159068091707,present
23.07170486,120.7125015,120.7292,23.0625,18.09317,5.799,38.84646,325.5359,24.62,9.692,14.928,21.512,14.63733,21.512,13.57067,2727,591,19,94.51317,1578,79,1578,95,1991.4867218173104,present
22.96879722,120.686475,120.6875,22.97917,19.59283,5.881,39.23805,326.3419,26.124,11.136,14.988,23.036,16.14667,23.036,15.08133,3116,714,20,98.24001,1850,76,1850,93,1158.1640654667442,present
22.96880278,120.68625,120.6875,22.97917,19.59283,5.881,39.23805,326.3419,26.124,11.136,14.988,23.036,16.14667,23.036,15.08133,3116,714,20,98.24001,1850,76,1850,93,1159.8633610064905,present
25.13832375,121.5824122,121.5625,25.14583,18.865,5.448,29.30293,474.3413,28.204,9.612,18.592,22.746,14.38467,24.44867,12.93067,3063,406,173,29.93135,1079,542,919,551,2171.2020924987764,present
25.04875497,121.5506309,121.5625,25.0625,21.76483,6.035666,30.66281,498.6336,31.892,12.208,19.684,25.83333,17.116,27.65267,15.574,2906,343,166,23.82605,927,534,825,558,1940.4559084424293,present
35.33496261,139.612136,139.6042,35.35417,15.52333,7.774666,27.02164,748.6361,29.968,1.196,28.772,22.408,6.464,24.79867,6.464,1718,219,54,39.98457,591,191,552,191,2253.7964386902217,present
23.60538185,120.6289687,120.6458,23.60417,20.2695,5.959667,36.04928,382.2523,27.76,11.228,16.532,24.39067,16.362,24.39067,15.10867,2581,518,20,91.32877,1471,82,1471,126,1720.2467877986858,present
24.04738333,121.1563333,121.1458,24.0625,15.3325,5.951,36.9903,359.735,22.636,6.548,16.088,18.6,11.65133,19.27333,10.48667,2421,347,51,59.34632,1030,178,1021,244,1992.3137919652129,present
23.54345189,120.5973416,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,2230.4418591366875,present
23.9130621,120.6287471,120.6458,23.89583,21.6075,6.919,36.93679,428.2687,30.248,11.516,18.732,26.33133,19.976,26.33133,15.93067,2226,429,16,87.96552,1266,79,1266,138,2583.9315506107955,present
36.79775252,127.0956893,127.1042,36.8125,11.92567,10.47467,27.76364,1029.358,29.728,-8.0,37.728,23.666,-1.214,24.212,-1.214,1285,306,28,86.26688,721,90,712,90,1806.4410201729254,present
23.56328761,120.6563296,120.6458,23.5625,19.91783,5.928333,36.388,374.0821,27.252,10.96,16.292,23.928,16.07667,23.928,14.84333,2560,517,20,91.3871,1453,78,1453,121,1076.7831611850156,present
25.10684717,121.5814367,121.5625,25.10417,20.63133,5.745333,29.83659,491.5001,30.444,11.188,19.256,24.65867,16.03467,26.41933,14.50867,3065,378,183,24.10979,1009,582,849,601,1929.8368062899049,present
35.08249652,129.0627989,129.0625,35.0625,14.3,8.105,26.81111,794.1698,28.92,-1.31,30.23,23.44167,4.298333,23.90667,4.298333,1447,250,25,66.4962,698,109,652,109,2223.6779520340274,present
35.08249652,129.0627989,129.0625,35.0625,14.3,8.105,26.81111,794.1698,28.92,-1.31,30.23,23.44167,4.298333,23.90667,4.298333,1447,250,25,66.4962,698,109,652,109,2223.6779520340274,present
35.08249652,129.0627989,129.0625,35.0625,14.3,8.105,26.81111,794.1698,28.92,-1.31,30.23,23.44167,4.298333,23.90667,4.298333,1447,250,25,66.4962,698,109,652,109,2223.6779520340274,present
27.09516976,88.10461767,88.10417,27.10417,17.00367,8.946667,44.42238,422.3933,25.0,4.86,20.14,21.31667,12.002,21.31667,11.014,2455,625,6,108.7803,1600,41,1600,46,1001.761632219957,present
25.1084362,121.5718714,121.5625,25.10417,20.63133,5.745333,29.83659,491.5001,30.444,11.188,19.256,24.65867,16.03467,26.41933,14.50867,3065,378,183,24.10979,1009,582,849,601,1056.1342435132258,present
23.56012417,120.6053275,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,288.0935393336818,present
23.56010694,120.6053744,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,291.77970018768764,present
24.05877222,121.1651389,121.1458,24.0625,15.3325,5.951,36.9903,359.735,22.636,6.548,16.088,18.6,11.65133,19.27333,10.48667,2421,347,51,59.34632,1030,178,1021,244,2006.825243992962,present
35.608962,139.146212,139.1458,35.60417,13.27467,8.991333,28.741,789.3627,28.716,-2.568,31.284,20.31533,3.688667,22.99,3.688667,1430,204,39,50.15438,558,134,548,134,534.1463194646377,present
31.6147767,117.4747252,117.4792,31.60417,15.757,7.7,24.17431,909.5498,31.152,-0.7,31.852,26.64867,4.307333,26.64867,4.307333,1158,191,26,53.52932,496,103,496,103,1253.2274791955417,present
31.27447319,121.4374924,121.4375,31.27083,16.48867,7.062,23.3996,858.2108,31.492,1.312,30.18,26.70267,13.018,26.72267,5.8,1071,163,46,49.40415,456,143,419,150,405.1048887253337,present
36.6518399,117.12009,117.1042,36.64583,13.36067,9.404667,25.2515,1063.249,30.816,-6.428,37.244,25.82667,-0.4599999,25.82667,-0.4599999,716,229,5,114.7349,473,21,473,21,1567.209537945974,present
30.83965,121.21367,121.2292,30.85417,16.00617,7.098333,23.30685,864.1638,30.936,0.48,30.456,26.40933,7.668,26.40933,5.264,1022,169,38,51.35513,414,126,414,132,2191.9868335405963,present
35.34270709,137.0361757,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1889.264531071066,present
35.3425598,137.0358844,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1881.051778619937,present
35.34270435,137.0359999,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1877.7332761503703,present
35.34295448,137.0359704,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1856.976309670772,present
35.34291947,137.0358416,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1850.9667566303326,present
35.34302449,137.0359704,137.0208,35.35417,14.182,8.615334,27.65935,828.4462,30.112,-1.036,31.148,23.96867,4.096667,24.38133,4.096667,2115,298,63,49.01161,816,217,811,217,1851.7567597195862,present
28.514506,120.784248,120.7708,28.52083,13.50267,6.983333,24.90134,759.4119,27.192,-0.852,28.044,22.55133,6.087333,22.55133,3.965333,1753,251,47,50.29278,667,187,667,188,1490.2575367291697,present
30.25418228,120.1201461,120.1042,30.27083,16.685,7.982666,25.11536,869.7513,32.54,0.756,31.784,24.76133,7.916667,27.12533,5.747334,1334,192,43,43.77312,485,155,475,183,2402.540235373631,present
35.64613333,139.4886467,139.4792,35.64583,14.8845,8.561666,27.91726,785.7484,30.08,-0.588,30.668,21.95467,5.284667,24.51467,5.284667,1516,205,45,47.03149,574,149,550,149,854.2765579523095,present
23.57487271,120.6197596,120.6042,23.5625,19.649,6.056,37.35505,367.1662,26.932,10.72,16.212,23.59533,15.882,23.59533,14.67067,2519,512,19,91.56828,1436,74,1436,120,2099.4306610228437,present
23.60227831,120.6301763,120.6458,23.60417,20.2695,5.959667,36.04928,382.2523,27.76,11.228,16.532,24.39067,16.362,24.39067,15.10867,2581,518,20,91.32877,1471,82,1471,126,1605.772647588766,present
23.59327641,120.5938228,120.6042,23.60417,20.8725,6.303667,36.50491,398.3363,28.696,11.428,17.268,25.184,16.8,25.184,15.50733,2508,510,19,92.15329,1449,80,1449,123,1607.9050015502598,present
23.49140431,120.7690619,120.7708,23.47917,15.84483,5.875667,38.263,336.9713,22.548,7.192,15.356,19.40267,12.28667,19.40267,11.17467,2201,433,29,82.22771,1171,91,1171,125,1371.8928844742636,present
23.52843261,120.6771769,120.6875,23.52083,17.04917,5.785,38.25046,333.9678,23.724,8.6,15.124,20.61067,13.568,20.61067,12.47133,2299,441,26,85.74039,1261,82,1261,122,1349.946753939333,present
25.5969062,91.8878118,91.89583,25.60417,17.2675,8.358334,45.0827,382.3951,24.368,5.828,18.54,20.99933,11.702,20.99933,11.702,3604,845,12,99.34202,2156,48,2156,48,1139.6842334297244,present
22.41056944,120.6305667,120.6458,22.39583,23.39867,6.264,41.68219,316.8416,29.896,14.868,15.028,26.74333,20.04133,26.74333,19.02267,3322,901,20,111.5928,2166,75,2166,77,2266.843876060519,present
